"PACKAGE","VERSION","LICENSE","LICENSE FILES","SOURCE ARCHIVE","SOURCE SITE","DEPENDENCIES WITH LICENSES","SHA256","SUPPLIER","COPYRIGHT_TEXT","CPE_ID","PURL","CPE23_TYPE","PACKAGE_URL","PKG_TYPE","COMPONENT_SCOPE"
"chromium-wayland","132.0.6834.83","BSD-3-Clause","LICENSE","chromium-ozone-wayland_132.0.6834.83_aarch64.tar.xz","https://github.com/rockchip-linux/chromium","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","51ddd260069edaf77a9a0200f63118f71017a3ebfe2b0112818fea6688370fe0","Organization: Google LLC","Copyright (c) Google LLC and Chromium contributors","cpe:2.3:a:google:chrome:132.0.6834.83:*:*:*:*:*:*:*","pkg:generic/rockchip/chromium-wayland","cpe:2.3:a:google:chrome:132.0.6834.83:*:*:*:*:*:*:*","pkg:generic/rockchip/chromium-wayland","APPLICATION","buildroot-target"
"chrony","4.8","GPL-2.0","COPYING","chrony-4.8.tar.gz","https://chrony-project.org/releases","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libcap [GPL-2.0 or BSD-3-Clause] libnspr [MPL-2.0] libnss [MPL-2.0] libzlib [Zlib] linux-headers [GPL-2.0] ncurses [MIT with advertising clause] readline [GPL-3.0+] skeleton-init-common [unknown] skeleton-init-sysv [unknown] sqlite [blessing]","33ea8eb2a4daeaa506e8fcafd5d6d89027ed6f2f0609645c6f149b560d301706","Organization: Richard Cochran","Copyright (c) Richard Cochran","cpe:2.3:a:chrony_project:chrony:4.8:*:*:*:*:*:*:*","pkg:generic/chrony@4.8","cpe:2.3:a:chrony_project:chrony:4.8:*:*:*:*:*:*:*","pkg:generic/chrony@4.8","APPLICATION","buildroot-target"
"libnss","3.120.1","MPL-2.0","nss/COPYING","nss-3.120.1.tar.gz","https://ftp.mozilla.org/pub/mozilla.org/security/nss/releases/NSS_3_120_1_RTM/src","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libnspr [MPL-2.0] libzlib [Zlib] linux-headers [GPL-2.0] ncurses [MIT with advertising clause] readline [GPL-3.0+] skeleton-init-common [unknown] skeleton-init-sysv [unknown] sqlite [blessing]","a98f002d20bfe719f50f81824a64c9e6f067f4da3c6a1f0455e97e6d79240512","Organization: libnss upstream project","Copyright information is provided by the upstream libnss license files.","cpe:2.3:a:mozilla:network_security_services:3.120.1:*:*:*:*:*:*:*","pkg:generic/libnss@3.120.1","cpe:2.3:a:mozilla:network_security_services:3.120.1:*:*:*:*:*:*:*","pkg:generic/libnss@3.120.1","LIBRARY","buildroot-target"
"libnspr","4.38.2","MPL-2.0","nspr/LICENSE","nspr-4.38.2.tar.gz","https://ftp.mozilla.org/pub/mozilla.org/nspr/releases/v4.38.2/src","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","e4092faeab77bdc9b32db1113e4215948ee768e26c4666db3b5a60b35f2c9105","Organization: libnspr upstream project","Copyright information is provided by the upstream libnspr license files.","cpe:2.3:a:mozilla:netscape_portable_runtime:4.38.2:*:*:*:*:*:*:*","pkg:generic/libnspr@4.38.2","cpe:2.3:a:mozilla:netscape_portable_runtime:4.38.2:*:*:*:*:*:*:*","pkg:generic/libnspr@4.38.2","LIBRARY","buildroot-target"
"sqlite","3.51.3","blessing","tea/license.terms","sqlite-autoconf-3510300.tar.gz","https://www.sqlite.org/2026","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] ncurses [MIT with advertising clause] readline [GPL-3.0+] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","81f5be397049b0cae1b167f2225af7646fc0f82e4a9b3c48c9ea3a533e21d77a","Organization: D. Richard Hipp","Copyright (c) D. Richard Hipp","cpe:2.3:a:sqlite:sqlite:3.51.3:*:*:*:*:*:*:*","pkg:generic/sqlite@3.51.3","cpe:2.3:a:sqlite:sqlite:3.51.3:*:*:*:*:*:*:*","pkg:generic/sqlite@3.51.3","LIBRARY","buildroot-target"
"dejavu","2.37","LicenseRef-DejaVu-Fonts","LICENSE","dejavu-fonts-ttf-2.37.tar.bz2","https://sourceforge.net/projects/dejavu/files/dejavu/2.37","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","fa9ca4d13871dd122f61258a80d01751d603b4d3ee14095d65453b4e846e17d7","Organization: DejaVu Fonts project","Copyright (c) Bitstream, Inc. and DejaVu Fonts contributors","cpe:2.3:a:dejavu_fonts_project:dejavu_fonts:2.37:*:*:*:*:*:*:*","pkg:generic/dejavu@2.37","cpe:2.3:a:dejavu_fonts_project:dejavu_fonts:2.37:*:*:*:*:*:*:*","pkg:generic/dejavu@2.37","APPLICATION","buildroot-target"
"dhcpcd","10.2.4","BSD-2-Clause","LICENSE","dhcpcd-10.2.4.tar.xz","https://github.com/NetworkConfiguration/dhcpcd/releases/download/v10.2.4","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libopenssl [Apache-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","6721e606609226dbf4d864a78802a9e96beec0ee034a1bd84138b3e037bba7d9","Organization: Roy Marples","Copyright (c) Roy Marples","cpe:2.3:a:dhcpcd_project:dhcpcd:10.2.4:*:*:*:*:*:*:*","pkg:github/NetworkConfiguration/dhcpcd@10.2.4","cpe:2.3:a:dhcpcd_project:dhcpcd:10.2.4:*:*:*:*:*:*:*","pkg:github/NetworkConfiguration/dhcpcd@10.2.4","APPLICATION","buildroot-target"
"dhrystone","2","LicenseRef-Dhrystone","","dhry-c","http://www.netlib.org/benchmark","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","038a7e9169787125c3451a6c941f3aca5db2d2f3863871afcdce154ef17f4e3e","Organization: Reinhold P. Weicker","Copyright (c) Reinhold P. Weicker and Dhrystone contributors","cpe:2.3:a:dhrystone_project:dhrystone:2:*:*:*:*:*:*:*","pkg:generic/dhrystone@2","cpe:2.3:a:dhrystone_project:dhrystone:2:*:*:*:*:*:*:*","pkg:generic/dhrystone@2","APPLICATION","buildroot-target"
"dnsmasq","2.92rel2","GPL-2.0 or GPL-3.0","COPYING COPYING-v3","dnsmasq-2.92rel2.tar.xz","https://thekelleys.org.uk/dnsmasq","dbus [AFL-2.1 or GPL-2.0+ (library, tools), GPL-2.0+ (tools)] expat [MIT] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","43d72b8c129bdf33d17bafedc98823f63e46b5005128066bf0d2a472a32ce06a","Organization: Simon Kelley","Copyright (c) Simon Kelley","cpe:2.3:a:thekelleys:dnsmasq:2.92rel2:*:*:*:*:*:*:*","pkg:generic/dnsmasq@2.92rel2","cpe:2.3:a:thekelleys:dnsmasq:2.92rel2:*:*:*:*:*:*:*","pkg:generic/dnsmasq@2.92rel2","APPLICATION","buildroot-target"
"dropbear","2026.91","MIT, BSD-2-Clause, Public domain, Unlicense, WTFPL","LICENSE libtommath/LICENSE libtomcrypt/LICENSE","dropbear-2026.91.tar.bz2","https://matt.ucc.asn.au/dropbear/releases","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libxcrypt [LGPL-2.1+] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","defa924475abf6bc1e74abc00173e46bfdc804bd47caafa14f5a4ef0cc76da34","Organization: Matt Johnston","Copyright (c) Matt Johnston","cpe:2.3:a:dropbear_ssh_project:dropbear_ssh:2026.91:*:*:*:*:*:*:*","pkg:generic/dropbear@2026.91","cpe:2.3:a:dropbear_ssh_project:dropbear_ssh:2026.91:*:*:*:*:*:*:*","pkg:generic/dropbear@2026.91","APPLICATION","buildroot-target"
"evtest","1.36","GPL-2.0+","COPYING","evtest-evtest-1.36.tar.gz","https://gitlab.freedesktop.org/libevdev/evtest/-/archive/evtest-1.36","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","3b9a66c92e48b0cd13b689530b5729c031bc1bcbfe9d19c258f9245e2f8d2a0f","Organization: Arnd Bergmann","Copyright (c) Arnd Bergmann","cpe:2.3:a:freedesktop:evtest:1.36:*:*:*:*:*:*:*","pkg:generic/evtest@1.36","cpe:2.3:a:freedesktop:evtest:1.36:*:*:*:*:*:*:*","pkg:generic/evtest@1.36","APPLICATION","buildroot-target"
"exfat-utils","1.4.0","GPL-2.0+","COPYING","exfat-utils-1.4.0.tar.gz","https://github.com/relan/exfat/releases/download/v1.4.0","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","241575fa93104406a47e79e53e4d907bae69886f11621f70a45276c62b75bf69","Organization: Andrew Nayenko","Copyright (c) Andrew Nayenko","cpe:2.3:a:exfat_utils_project:exfat_utils:1.4.0:*:*:*:*:*:*:*","pkg:github/relan/exfat-utils@1.4.0","cpe:2.3:a:exfat_utils_project:exfat_utils:1.4.0:*:*:*:*:*:*:*","pkg:github/relan/exfat-utils@1.4.0","APPLICATION","buildroot-target"
"exfat","1.4.0","GPL-2.0+","COPYING","fuse-exfat-1.4.0.tar.gz","https://github.com/relan/exfat/releases/download/v1.4.0","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libfuse3 [LGPL-2.1] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","a1cfedc55e0e7a12c184605aa0f0bf44b24a3fb272449b20b2c8bbe6edb3001e","Organization: Andrew Nayenko","Copyright (c) Andrew Nayenko","cpe:2.3:a:exfat_project:exfat:1.4.0:*:*:*:*:*:*:*","pkg:github/relan/exfat@1.4.0","cpe:2.3:a:exfat_project:exfat:1.4.0:*:*:*:*:*:*:*","pkg:github/relan/exfat@1.4.0","APPLICATION","buildroot-target"
"libfuse3","3.18.1","LGPL-2.1","LICENSE","libfuse3-3.18.1.tar.gz","https://github.com/libfuse/libfuse/archive/fuse-3.18.1","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","adb6b7eed09331d72cbbe6d5ef3597024ab46a1d61c6ca7cdd495e51600f8957","Organization: libfuse developers","Copyright (c) libfuse developers","cpe:2.3:a:libfuse3_project:libfuse3:3.18.1:*:*:*:*:*:*:*","pkg:github/libfuse/libfuse3@3.18.1","cpe:2.3:a:libfuse3_project:libfuse3:3.18.1:*:*:*:*:*:*:*","pkg:github/libfuse/libfuse3@3.18.1","LIBRARY","buildroot-target"
"faad2","2.11.2","GPL-2.0","COPYING","faad2-2.11.2.tar.gz","https://github.com/knik0/faad2/archive/2.11.2","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","3fcbd305e4abd34768c62050e18ca0986f7d9c5eca343fb98275418013065c0e","Organization: FAAD2 developers","Copyright (c) FAAD2 developers","cpe:2.3:a:audacious-media-player:faad2:2.11.2:*:*:*:*:*:*:*","pkg:github/knik0/faad2@2.11.2","cpe:2.3:a:audacious-media-player:faad2:2.11.2:*:*:*:*:*:*:*","pkg:github/knik0/faad2@2.11.2","APPLICATION","buildroot-target"
"fatresize","321973ba156bbf2489e82c47c94b2bca74b16316","GPL-3.0","COPYING","fatresize-321973ba156bbf2489e82c47c94b2bca74b16316.tar.gz","https://github.com/ya-mouse/fatresize/archive/321973ba156bbf2489e82c47c94b2bca74b16316","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libopenssl [Apache-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] ncurses [MIT with advertising clause] parted [GPL-3.0+] pcre2 [BSD-3-Clause] readline [GPL-3.0+] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux [GPL-2.0+, BSD-4-Clause, LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid), BSD-2-Clause (xxhash), ISC (rfkill), MIT (hardlink, flock)] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","e3437b39437f2e24aa2be95bdf14ba3fabbaef03358cdb0c5326e13098add496","Organization: fatresize upstream project","Copyright information is provided by the upstream fatresize license files.","cpe:2.3:a:fatresize_project:fatresize:321973ba156bbf2489e82c47c94b2bca74b16316:*:*:*:*:*:*:*","pkg:github/ya-mouse/fatresize@321973ba156bbf2489e82c47c94b2bca74b16316","cpe:2.3:a:fatresize_project:fatresize:321973ba156bbf2489e82c47c94b2bca74b16316:*:*:*:*:*:*:*","pkg:github/ya-mouse/fatresize@321973ba156bbf2489e82c47c94b2bca74b16316","APPLICATION","buildroot-target"
"parted","3.6","GPL-3.0+","COPYING","parted-3.6.tar.xz","https://mirrors.ustc.edu.cn/gnu/parted","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libopenssl [Apache-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] ncurses [MIT with advertising clause] pcre2 [BSD-3-Clause] readline [GPL-3.0+] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux [GPL-2.0+, BSD-4-Clause, LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid), BSD-2-Clause (xxhash), ISC (rfkill), MIT (hardlink, flock)] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","3b43dbe33cca0f9a18601ebab56b7852b128ec1a3df3a9b30ccde5e73359e612","Organization: parted upstream project","Copyright information is provided by the upstream parted license files.","cpe:2.3:a:gnu:parted:3.6:*:*:*:*:*:*:*","pkg:generic/parted@3.6","cpe:2.3:a:gnu:parted:3.6:*:*:*:*:*:*:*","pkg:generic/parted@3.6","APPLICATION","buildroot-target"
"flac","1.5.0","Xiph BSD-like (libFLAC), GPL-2.0+ (tools), LGPL-2.1+ (other libraries)","COPYING.Xiph COPYING.GPL COPYING.LGPL","flac-1.5.0.tar.xz","https://ftp.osuosl.org/pub/xiph/releases/flac","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libogg [BSD-3-Clause] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","f2c1c76592a82ffff8413ba3c4a1299b6c7ab06c734dee03fd88630485c2b920","Organization: Xiph.Org Foundation","Copyright (c) Xiph.Org Foundation","cpe:2.3:a:flac_project:flac:1.5.0:*:*:*:*:*:*:*","pkg:generic/flac@1.5.0","cpe:2.3:a:flac_project:flac:1.5.0:*:*:*:*:*:*:*","pkg:generic/flac@1.5.0","APPLICATION","buildroot-target"
"libogg","1.3.6","BSD-3-Clause","COPYING","libogg-1.3.6.tar.xz","http://downloads.xiph.org/releases/ogg","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","5c8253428e181840cd20d41f3ca16557a9cc04bad4a3d04cce84808677fa1061","Organization: Xiph.Org Foundation","Copyright (c) Xiph.Org Foundation","cpe:2.3:a:xiph:libogg:1.3.6:*:*:*:*:*:*:*","pkg:generic/libogg@1.3.6","cpe:2.3:a:xiph:libogg:1.3.6:*:*:*:*:*:*:*","pkg:generic/libogg@1.3.6","LIBRARY","buildroot-target"
"fluidsynth","2.4.7","LGPL-2.1+","LICENSE","fluidsynth-2.4.7.tar.gz","https://github.com/FluidSynth/fluidsynth/archive/v2.4.7","alsa-lib [LGPL-2.1+ (library), GPL-2.0+ (aserver)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libffi [MIT] libglib2 [LGPL-2.1+] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","7fb0e328c66a24161049e2b9e27c3b6e51a6904b31b1a647f73cc1f322523e88","Organization: FluidSynth developers","Copyright (c) FluidSynth developers","cpe:2.3:a:fluidsynth:fluidsynth:2.4.7:*:*:*:*:*:*:*","pkg:github/FluidSynth/fluidsynth@2.4.7","cpe:2.3:a:fluidsynth:fluidsynth:2.4.7:*:*:*:*:*:*:*","pkg:github/FluidSynth/fluidsynth@2.4.7","APPLICATION","buildroot-target"
"font-awesome","4.7.0","OFL-1.1 (font), MIT (CSS, LESS and Sass files)","","font-awesome-4.7.0.tar.gz","https://github.com/FortAwesome/Font-Awesome/archive/v4.7.0","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","de512ba0e1dead382bbfce372cde74b3f18971d876fffb635ee9333f0db05d43","Organization: Fonticons Inc","Copyright (c) Fonticons Inc","cpe:2.3:a:font_awesome_project:font_awesome:4.7.0:*:*:*:*:*:*:*","pkg:github/FortAwesome/font-awesome@4.7.0","cpe:2.3:a:font_awesome_project:font_awesome:4.7.0:*:*:*:*:*:*:*","pkg:github/FortAwesome/font-awesome@4.7.0","DATA","buildroot-target"
"gdk-pixbuf","2.42.12","LGPL-2.1+","COPYING","gdk-pixbuf-2.42.12.tar.xz","https://download.gnome.org/sources/gdk-pixbuf/2.42","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] jpeg-turbo [IJG (libjpeg), BSD-3-Clause (TurboJPEG), Zlib (SIMD)] libffi [MIT] libglib2 [LGPL-2.1+] libpng [Libpng-2.0] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] pcre2 [BSD-3-Clause] skeleton-init-common [unknown] skeleton-init-sysv [unknown] tiff [tiff license] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","b9505b3445b9a7e48ced34760c3bcb73e966df3ac94c95a148cb669ab748e3c7","Organization: GNOME Foundation","Copyright information is provided by the upstream gdk-pixbuf license files.","cpe:2.3:a:gnome:gdk-pixbuf:2.42.12:*:*:*:*:*:*:*","pkg:generic/gdk-pixbuf@2.42.12","cpe:2.3:a:gnome:gdk-pixbuf:2.42.12:*:*:*:*:*:*:*","pkg:generic/gdk-pixbuf@2.42.12","APPLICATION","buildroot-target"
"gesftpserver","2","GPL-2.0+","COPYING","sftpserver-2.tar.gz","http://www.greenend.org.uk/rjk/sftpserver","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","b18b10405ef2b05c45450aafd6803f69efb4d2138e4e07fd186c1618027ee169","Organization: gesftpserver upstream project","Copyright information is provided by the upstream gesftpserver license files.","cpe:2.3:a:gesftpserver_project:gesftpserver:2:*:*:*:*:*:*:*","pkg:generic/gesftpserver@2","cpe:2.3:a:gesftpserver_project:gesftpserver:2:*:*:*:*:*:*:*","pkg:generic/gesftpserver@2","APPLICATION","buildroot-target"
"glmark2","2023.01","GPL-3.0+, SGIv1","COPYING COPYING.SGI","glmark2-2023.01.tar.gz","https://github.com/glmark2/glmark2/archive/2023.01","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] expat [MIT] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] jpeg-turbo [IJG (libjpeg), BSD-3-Clause (TurboJPEG), Zlib (SIMD)] kmod [LGPL-2.1+ (library)] libdrm [MIT] libffi [MIT] libopenssl [Apache-2.0] libpng [Libpng-2.0] libpthread-stubs [MIT] libxcrypt [LGPL-2.1+] libxml2 [MIT] libzlib [Zlib] linux-headers [GPL-2.0] rockchip-mali [ARM] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)] wayland [MIT] wayland-protocols [MIT]","8fece3fc323b643644a525be163dc4931a4189971eda1de8ad4c1712c5db3d67","Organization: Canonical","Copyright (c) Canonical","cpe:2.3:a:glmark2_project:glmark2:2023.01:*:*:*:*:*:*:*","pkg:github/glmark2/glmark2@2023.01","cpe:2.3:a:glmark2_project:glmark2:2023.01:*:*:*:*:*:*:*","pkg:github/glmark2/glmark2@2023.01","APPLICATION","buildroot-target"
"libdrm","2.4.131","MIT","data/meson.build","libdrm-2.4.131.tar.xz","https://dri.freedesktop.org/libdrm","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libopenssl [Apache-2.0] libpthread-stubs [MIT] libxcrypt [LGPL-2.1+] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)]","45ba9983b51c896406a3d654de81d313b953b76e6391e2797073d543c5f617d5","Organization: The Linux Foundation","Copyright information is provided by the upstream libdrm license files.","cpe:2.3:a:dri:libdrm:2.4.131:*:*:*:*:*:*:*","pkg:generic/libdrm@2.4.131","cpe:2.3:a:dri:libdrm:2.4.131:*:*:*:*:*:*:*","pkg:generic/libdrm@2.4.131","LIBRARY","buildroot-target"
"libpthread-stubs","0.5","MIT","COPYING","libpthread-stubs-0.5.tar.xz","http://xcb.freedesktop.org/dist","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","59da566decceba7c2a7970a4a03b48d9905f1262ff94410a649224e33d2442bc","Organization: libpthread-stubs upstream project","Copyright information is provided by the upstream libpthread-stubs license files.","cpe:2.3:a:libpthread_stubs_project:libpthread_stubs:0.5:*:*:*:*:*:*:*","pkg:generic/libpthread-stubs@0.5","cpe:2.3:a:libpthread_stubs_project:libpthread_stubs:0.5:*:*:*:*:*:*:*","pkg:generic/libpthread-stubs@0.5","LIBRARY","buildroot-target"
"rockchip-mali","master","ARM","END_USER_LICENCE_AGREEMENT.txt","rockchip-mali-master.tar.gz","https://github.com/rockchip-linux/libmali","eudev [GPL-2.0+ (programs), LGPL-2.1+ (libraries)] expat [MIT] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] kmod [LGPL-2.1+ (library)] libdrm [MIT] libffi [MIT] libopenssl [Apache-2.0] libpthread-stubs [MIT] libxcrypt [LGPL-2.1+] libxml2 [MIT] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown] util-linux-libs [LGPL-2.1+ (libblkid, libfdisk, libmount), BSD-3-Clause (libuuid)] wayland [MIT]","ffade29af47acaf60b72520c68fac26208cc2b5b9ffd4e79e911761d358aa2b3","Organization: Rockchip Electronics Co., Ltd.","Copyright (c) Rockchip Electronics Co., Ltd.","cpe:2.3:a:rockchip:rockchip_mali:master:*:*:*:*:*:*:*","pkg:generic/rockchip/rockchip-mali","cpe:2.3:a:rockchip:rockchip_mali:master:*:*:*:*:*:*:*","pkg:generic/rockchip/rockchip-mali","LIBRARY","buildroot-target"
"wayland","1.24.0","MIT","COPYING","wayland-1.24.0.tar.xz","https://gitlab.freedesktop.org/wayland/wayland/-/releases/1.24.0/downloads","expat [MIT] gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] libffi [MIT] libxml2 [MIT] libzlib [Zlib] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","82892487a01ad67b334eca83b54317a7c86a03a89cfadacfef5211f11a5d0536","Organization: Freedesktop.org","Copyright (c) 2008-2012 Kristian Høgsberg","cpe:2.3:a:wayland:wayland:1.24.0:*:*:*:*:*:*:*","pkg:generic/wayland@1.24.0","cpe:2.3:a:wayland:wayland:1.24.0:*:*:*:*:*:*:*","pkg:generic/wayland@1.24.0","LIBRARY","buildroot-target"
"wayland-protocols","1.48","MIT","COPYING","wayland-protocols-1.48.tar.xz","https://gitlab.freedesktop.org/wayland/wayland-protocols/-/releases/1.48/downloads","gcc-final [GPL-3.0-with-GCC-exception] glibc [GPL-2.0+ (programs), LGPL-2.1+, BSD-3-Clause, MIT (library)] linux-headers [GPL-2.0] skeleton-init-common [unknown] skeleton-init-sysv [unknown]","398036ac0eb6484982ddbde7ff86848d753231f9cdeeae983f06b52946625aa1","Organization: Freedesktop.org","Copyright (c) 2008-2012 Kristian Høgsberg","cpe:2.3:a:freedesktop:wayland:1.48:*:*:*:*:*:*:*","pkg:generic/wayland-protocols@1.48","cpe:2.3:a:freedesktop:wayland:1.48:*:*:*:*:*:*:*","pkg:generic/wayland-protocols@1.48","LIBRARY","buildroot-target"
